"Species_name","A_content","C_content","G_content","T_content","genome_length","G_plus_C","G_minus_C","A_plus_T","A_minus_T","GC_ratio","AT_ratio","GC_skew","AT_skew","id"
"Leptonychotes weddellii papillomavirus 1 isolate 13241",0.286190349240203,0.208077845907758,0.234337509997334,0.271394294854705,7502,0.442415355905092,0.0262596640895761,0.557584644094908,0.0147960543854972,1.12620115310698,1.05451866404715,0.0593552274781561,0.0265359789624671,2388
"Leptospira biflexa temperate bacteriophage LE1 Orf1, Orf2, Orf3, Orf4, and Orf5 genes",0.3352348,0.1762693,0.1747481,0.3137479,5259,0.3510173,-0.001521202,0.6489827,0.02148697,0.99137,1.068485,-0.004333694,0.0331087,2389
"Leptospira phage LalZ_80412",0.3145475,0.1973491,0.1934664,0.294637,86537,0.3908155,-0.003882732,0.6091845,0.01991056,0.9803256,1.067577,-0.00993495,0.03268395,2390
"Lepus americanus faeces associated genomovirus SHP11",0.263531499556344,0.294587400177462,0.235581188997338,0.206299911268855,2254,0.5301685891748,-0.0590062111801242,0.4698314108252,0.0572315882874889,0.799698795180723,1.27741935483871,-0.111297071129707,0.121813031161473,2391
"Lepus polyomavirus 1 isolate Lag01_EL_poly",0.262346825102117,0.245079836613442,0.224842183438544,0.267731154845897,5386,0.469922020051987,-0.0202376531748979,0.530077979948013,-0.00538432974378017,0.917424242424242,0.979889042995839,-0.0430659818253655,-0.0101576182136602,2392
"Lepus torque teno virus 1 isolate Lag01_EL_Anello4",0.281673306772908,0.264940239043825,0.272509960159363,0.180876494023904,2510,0.537450199203187,0.00756972111553789,0.462549800796813,0.100796812749004,1.02857142857143,1.55726872246696,0.0140845070422536,0.217915590008613,2393
"Lesser horseshoe bat adenovirus 1 strain Teresztenye/2010 IVa2 (IVa2) gene",0.209486166007905,0.229249011857708,0.193675889328063,0.367588932806324,253,0.422924901185771,-0.0355731225296443,0.577075098814229,-0.158102766798419,0.844827586206896,0.56989247311828,-0.0841121495327103,-0.273972602739726,2394
"Lesser mouse-eared bat adenovirus 1 strain GTHU38 DNA polymerase (pol) gene",0.209558823529412,0.238970588235294,0.316176470588235,0.235294117647059,272,0.555147058823529,0.0772058823529412,0.444852941176471,-0.0257352941176471,1.32307692307692,0.890625,0.139072847682119,-0.0578512396694215,2395
"Lesser noctule adenovirus 1 strain 239/08 DNA polymerase (pol) gene",0.198529411764706,0.224264705882353,0.352941176470588,0.224264705882353,272,0.577205882352941,0.128676470588235,0.422794117647059,-0.0257352941176471,1.57377049180328,0.885245901639344,0.222929936305732,-0.0608695652173913,2396
"Lesser panda anellovirus isolate chengdu-1",0.277372262773723,0.248175182481752,0.249327698809066,0.224740683826354,2603,0.497502881290818,0.00115251632731464,0.502112946600077,0.0526315789473684,1.0046439628483,1.23418803418803,0.00231660231660232,0.104820198928845,2397
"Leucania separata nuclear polyhedrosis virus P35 protein (p35) gene",0.3236715,0.1851852,0.2141707,0.2769726,1242,0.3993559,0.02898551,0.6006441,0.04669887,1.156522,1.168605,0.07258065,0.07774799,2398
"Leucania seperata nuclear polyhedrosis virus P13 (p13) gene, P13 mini-peptide gene, complete cds, and xe gene",0.2786999,0.2206086,0.246888,0.2524205,1446,0.4674965,0.02627939,0.5311203,0.02627939,1.119122,1.10411,0.05621302,0.04947917,2399
"Leucoma salicis nucleopolyhedrovirus late expression factor 8 (lef-8) gene",0.2129436,0.3152401,0.2755741,0.1962422,479,0.5908142,-0.03966597,0.4091858,0.01670146,0.8741722,1.085106,-0.06713781,0.04081633,2400
"Leuconostoc phage 1-A4",0.329029415751661,0.178527856852379,0.182933441778501,0.30950928561746,29508,0.36146129863088,0.00440558492612173,0.63853870136912,0.0195201301342009,1.02467729688686,1.06306799518231,0.0121882617663604,0.0305700031843753,2401
"LI polyomavirus isolate LIPyV",0.295501992788005,0.19927880053141,0.19927880053141,0.305940406149174,5269,0.39855760106282,0,0.60144239893718,-0.0104384133611691,1,0.965880893300248,0,-0.0173556326917008,2402
"Liberibacter phage FP2",0.296768,0.2097167,0.1830255,0.3104897,38552,0.3927423,-0.02669122,0.6072577,-0.01372173,0.8727273,0.9558062,-0.06796117,-0.02259622,2403
"Limeum africanum associated virus isolate 2-12-F",0.297671279109011,0.174147823152211,0.213972325345933,0.314208572392845,2963,0.388120148498144,0.0398245021937226,0.611879851501856,-0.016537293283834,1.22868217054264,0.947368421052632,0.102608695652174,-0.027027027027027,2404
"Lindernia anagallis yellow vein virus DNA-A",0.268978102189781,0.203649635036496,0.232116788321168,0.295255474452555,2740,0.435766423357664,0.0284671532846715,0.564233576642336,-0.0262773722627737,1.13978494623656,0.911001236093943,0.0653266331658291,-0.0465717981888745,2405
"Linepithema humile entomopoxvirus 1 putative tryptophan repeat family protein, putative RNA polymerase-associated transcription-specificity factor RAP94, putative virion membrane protein M25, putative mRNA-capping enzyme catalytic subunit, putative rifampicin resistance protein, putative DNA ligase, putative poly(A) polymerase catalytic subunit, putative nucleoside triphosphatase I, putative major core protein 4a precursor, putative serine/threonine-protein kinase 2, and putative protein A32 genes",0.369292545497722,0.123939465900995,0.111871505364737,0.392046803825479,46321,0.235810971265733,-0.0120679605362579,0.761339349323201,-0.0227542583277563,0.902630203797248,0.941960352422907,-0.0511764167353292,-0.0298871434242614,2406
"Linvill Road virus isolate LivillRoadVirus_Pennsylvania.K_11_1",0.357933579335793,0.169331693316933,0.189626896268963,0.283107831078311,4878,0.358958589585896,0.0202952029520295,0.641041410414104,0.0748257482574826,1.11985472154964,1.26430123099203,0.05653912050257,0.116725295810681,2407
"Lisianthus enation leaf curl virus DNA, complete genome",0.262413918086263,0.201884740848133,0.224719101123595,0.310982239942008,2759,0.426603841971729,0.0228343602754621,0.573396158028271,-0.0485683218557448,1.11310592459605,0.843822843822844,0.0535259133389975,-0.0847029077117573,2408
"Listeria bacteriophage P100",0.354434329903185,0.163832734579553,0.196561225111125,0.285034707422517,131384,0.360393959690678,0.0327284905315716,0.639469037325702,0.0693996224806674,1.19976771196283,1.24347779646987,0.0908130939809927,0.108526947248143,2409
"Listeria monocytogenes bacteriophage phiLM4 endolysin gene",0.3671498,0.1529791,0.2222222,0.257649,1242,0.3752013,0.06924316,0.6247987,0.1095008,1.452632,1.425,0.1845494,0.1752577,2410
"Listeria phage A006",0.358645472668136,0.152607281502466,0.202365963697408,0.28638128213199,38124,0.354973245199874,0.0497586821949428,0.645026754800126,0.0722641905361452,1.32605706428326,1.25233559259938,0.14017586640065,0.11203285754951,2411
"Listeria virus P100plus",0.356052078087508,0.162832893918298,0.196262997304263,0.284852030689931,135028,0.359095891222561,0.0334301033859644,0.640904108777439,0.0712000473975768,1.2053031336699,1.24995450172893,0.0930951988120773,0.111093136122024,2412
"Listonella pelagia phage phiHSIC",0.2780382,0.2140599,0.2255702,0.2822262,37966,0.4396302,0.0115103,0.5602644,-0.004187958,1.053771,0.985161,0.02618177,-0.007474966,2413
"Listonella phage phiHSIC",0.278038244745298,0.214059948374862,0.225570247063162,0.282226202391614,37966,0.439630195438024,0.0115102986883001,0.560264447136912,-0.00418795764631513,1.05377137935277,0.985160989267382,0.0261817746090708,-0.00747496591603593,2414
"Litocranius walleri gammaherpesvirus 1 isolate DPOL-42 DNA polymerase gene",0.160919540229885,0.310344827586207,0.390804597701149,0.137931034482759,174,0.701149425287356,0.0804597701149425,0.298850574712644,0.0229885057471264,1.25925925925926,1.16666666666667,0.114754098360656,0.0769230769230769,2415
"Littorina sp. associated circular virus isolate I0041",0.257934734018775,0.292802860974519,0.200268216361198,0.248994188645507,2237,0.493071077335718,-0.0925346446133214,0.506928922664283,0.00894054537326777,0.683969465648855,1.0359066427289,-0.187669990933817,0.017636684303351,2416
"Live recombinant avian vaccine",0.2655612,0.2218217,0.2196587,0.2929584,4161,0.4414804,-0.002162942,0.5585196,-0.02739726,0.9902492,0.9064807,-0.004899292,-0.04905336,2417
"Livingstone bufavirus gene for NS1, partial cds",0.415909090909091,0.218181818181818,0.165909090909091,0.2,440,0.384090909090909,-0.0522727272727272,0.615909090909091,0.215909090909091,0.760416666666667,2.07954545454545,-0.136094674556213,0.350553505535055,2418
"Lizard adenovirus 2 isolate 23-06",0.28800242681632,0.231518276960413,0.209980282117397,0.27049901410587,32965,0.44149855907781,-0.0215379948430153,0.55850144092219,0.0175034127104505,0.906970649895178,1.06470786138836,-0.0487838394942971,0.0313399598066373,2419
"Lizard atadenovirus A isolate BD016 DNA-dependent DNA polymerase gene",0.25,0.268382352941176,0.191176470588235,0.290441176470588,272,0.459558823529412,-0.0772058823529412,0.540441176470588,-0.0404411764705883,0.712328767123288,0.860759493670886,-0.168,-0.0748299319727891,2420
"Loggerhead genital-respiratory herpesvirus isolate CC102 DNA-dependent-DNA polymerase gene",0.1491713,0.359116,0.320442,0.1712707,181,0.679558,-0.03867403,0.320442,-0.02209945,0.8923077,0.8709677,-0.05691057,-0.06896552,2421
"Loggerhead orocutaneous herpesvirus isolate N0581 DNA-dependent-DNA polymerase gene",0.2798937,0.2134632,0.2763508,0.2302923,1129,0.489814,0.06288751,0.510186,0.04960142,1.294606,1.215385,0.1283906,0.09722222,2422
"Loggerhead turtle herpesvirus DNA polymerase (pol) gene",0.2132505,0.300207,0.2795031,0.2070393,483,0.5797101,-0.02070393,0.4202899,0.00621118,0.9310345,1.03,-0.03571429,0.01477833,2423
"Lonchophylla thomasi simplexvirus 1 isolate Be An 422840 DNA polymerase (UL30) gene",0.144086,0.3526882,0.3655914,0.1376344,465,0.7182796,0.01290323,0.2817204,0.006451613,1.036585,1.046875,0.01796407,0.02290076,2424
"Lonchura maja polyomavirus 1 strain 14534/2011",0.24110522331567,0.26003028009084,0.25113550340651,0.24772899318698,5284,0.51116578349735,-0.00889477668433009,0.488834216502649,-0.00662376987130961,0.965793304221252,0.973262032085562,-0.0174009626064421,-0.013550135501355,2425
"Lone star tick densovirus 1 isolate RTS55 ORF1 and ORF2 genes",0.302073940486925,0.206041478809738,0.19702434625789,0.294860234445446,4436,0.403065825067629,-0.00901713255184849,0.596934174932372,0.00721370604147881,0.956236323851204,1.02446483180428,-0.0223713646532438,0.0120845921450151,2426
"Longchamps virus FPL nonfunctional B-family DNA polymerase gene",0.4081633,0.170068,0.1768707,0.244898,147,0.3469388,0.006802721,0.6530612,0.1632653,1.04,1.666667,0.01960784,0.25,2427
"Lonomia obliqua multiple nucleopolyhedrovirus isolate SP/2000",0.324896061588196,0.174399906684552,0.183014922139923,0.317472484440482,120023,0.357414828824475,0.00861501545537105,0.642368546028678,0.00742357714771336,1.04939805083126,1.02338337182448,0.0241036878176139,0.0115565701241261,2428
"Loofa yellow mosaic virus DNA A",0.265864332603939,0.208606856309263,0.226112326768782,0.299416484318016,2742,0.434719183078045,0.0175054704595186,0.565280816921955,-0.0335521517140773,1.08391608391608,0.887941534713764,0.0402684563758389,-0.0593548387096774,2429
"Lophocebus albigena lymphocrytovirus 1 from Germany DNA polymerase (DPOL) gene",0.1371429,0.4057143,0.3257143,0.1314286,175,0.7314286,-0.08,0.2685714,0.005714286,0.8028169,1.043478,-0.109375,0.0212766,2430
"Lophocebus aterrimus adenovirus isolate H1 major capsid protein gene",0.259966311061202,0.319483436271757,0.237507018528916,0.183043234138125,1781,0.556990454800674,-0.0819764177428411,0.443009545199326,0.0769230769230769,0.743409490333919,1.42024539877301,-0.147177419354839,0.173637515842839,2431
"Lorisid herpesvirus 1 strain NP02 DNA-dependent DNA polymerase (pol) gene",0.355932203389831,0.199152542372881,0.167372881355932,0.277542372881356,472,0.366525423728814,-0.0317796610169492,0.633474576271186,0.0783898305084746,0.840425531914894,1.2824427480916,-0.0867052023121387,0.123745819397993,2432
"Ludwigia yellow vein Vietnam virus isolate YN6153 clone 51",0.253546744270644,0.229538013823208,0.232448162968352,0.284467078937796,2749,0.461986176791561,0.0029101491451437,0.538013823208439,-0.0309203346671517,1.01267828843106,0.891304347826087,0.00629921259842523,-0.057471264367816,2433
"Luffa begomovirus coat protein (AV1), AC3 (AC3), and AC2 (AC2) genes",0.2795426,0.2134689,0.2268107,0.2801779,1574,0.4402795,0.0133418,0.5597205,-0.000635324,1.0625,0.9977324,0.03030303,-0.001135074,2434
"Luffa cylindrica yellow mosaic Bhatinda virus isolate TaD C1 protein (beta C1) gene",0.2815315,0.1831832,0.2312312,0.3040541,1332,0.4144144,0.04804805,0.5855856,-0.02252252,1.262295,0.9259259,0.115942,-0.03846154,2435
"Lumpy skin disease virus Alumim LSDV002 gene",0.332618,0.139485,0.1180258,0.4098712,466,0.2575107,-0.02145923,0.7424893,-0.07725322,0.8461538,0.8115183,-0.08333333,-0.1040462,2436
"Lupine bocavirus isolate South Douro",0.301836266258607,0.29150726855394,0.237758224942617,0.168898240244835,5228,0.529265493496557,-0.0537490436113237,0.470734506503443,0.132938026013772,0.815616797900262,1.78708946772367,-0.101554029634984,0.282405526208858,2437
"Lupine feces-associated densovirus 2 isolate South Douro VP1 and NS1 genes",0.313520097442144,0.189281364190012,0.185627283800244,0.3115712545676,4105,0.374908647990256,-0.00365408038976858,0.625091352009744,0.00194884287454322,0.980694980694981,1.00625488663018,-0.00974658869395714,0.00311769290724861,2438
"Lutrine adenovirus type 1 isolate OT02 DNA polymerase gene",0.286764705882353,0.176470588235294,0.224264705882353,0.3125,272,0.400735294117647,0.0477941176470588,0.599264705882353,-0.0257352941176471,1.27083333333333,0.917647058823529,0.119266055045872,-0.0429447852760737,2439
"Lycalopex gymnocercus torque teno virus 1 strain LV06 ORF1 gene",0.367430922986479,0.206349206349206,0.224573780129336,0.201646090534979,1701,0.430922986478542,0.0182245737801293,0.569077013521458,0.165784832451499,1.08831908831909,1.82215743440233,0.0422919508867667,0.291322314049587,2440
"Lycianthes yellow mosaic virus isolate GD segment DNA-A",0.288517441860465,0.195494186046512,0.215116279069767,0.300872093023256,2752,0.410610465116279,0.0196220930232558,0.589389534883721,-0.0123546511627907,1.1003717472119,0.958937198067633,0.047787610619469,-0.0209617755856966,2441
"Lymantria dispar MNPV",0.212541758255405,0.287036002136036,0.287687989766899,0.21273424984166,161046,0.574723991902935,0.000651987630863271,0.425276008097065,-0.000192491586254867,1.00227144896811,0.999095154699358,0.00113443607722816,-0.00045262742922223,2442
"Lymantria mathura mutiple nucleopolyhedrovirus lef8 gene for late expression factor 8, partial cds",0.225331369661267,0.294550810014728,0.279823269513991,0.200294550810015,679,0.574374079528719,-0.0147275405007364,0.425625920471281,0.0250368188512518,0.95,1.125,-0.0256410256410256,0.0588235294117647,2443
"Lymantria monacha nucleopolyhedrovirus isolate 463 late expression factor-8 (lef-8) gene",0.2387449,0.2892224,0.2837653,0.1869031,733,0.5729877,-0.005457026,0.425648,0.05184175,0.9811321,1.277372,-0.00952381,0.1217949,2444
"Lymantria xylina MNPV",0.231585478176329,0.266553241569872,0.268209844957274,0.233651435296526,156344,0.534763086527145,0.00165660338740209,0.465236913472855,-0.00206595712019647,1.00621490617651,0.991157952367917,0.00309782673699561,-0.00444065606225163,2445
"Lymphocryptovirus Baboon/bone marrow/CII-013 polymerase gene",0.1756757,0.3468468,0.3018018,0.1756757,222,0.6486486,-0.04504505,0.3513514,0,0.8701299,1,-0.06944444,0,2446
"Lymphocryptovirus Baboon/eye/CII-163(b) polymerase gene",0.1486486,0.3603604,0.3243243,0.1666667,222,0.6846847,-0.03603604,0.3153153,-0.01801802,0.9,0.8918919,-0.05263158,-0.05714286,2447
"Lymphocryptovirus Green Monkey/marrow/CII-040 polymerase gene",0.1621622,0.3558559,0.3153153,0.1666667,222,0.6711712,-0.04054054,0.3288288,-0.004504505,0.8860759,0.972973,-0.06040268,-0.01369863,2448
"Lymphocryptovirus Macaca/pfe-lcl-E3",0.19129724049352,0.30291648827826,0.30459009587566,0.20119617535256,154158,0.60750658415392,0.0016736075974001,0.39249341584608,-0.0098989348590407,1.00552498019145,0.950799587309776,0.00275487976765049,-0.0252206392754437,2449
"Lymphocryptovirus Mangabey/muscle/BM-008 polymerase gene",0.1434978,0.3721973,0.3318386,0.1524664,223,0.7040359,-0.04035874,0.2959641,-0.00896861,0.8915663,0.9411765,-0.05732484,-0.03030303,2450
"Lymphocryptovirus sp. isolate MW1012/61 DNA polymerase gene",0.156028368794326,0.390070921985816,0.354609929078014,0.099290780141844,141,0.74468085106383,-0.0354609929078014,0.25531914893617,0.0567375886524823,0.909090909090909,1.57142857142857,-0.0476190476190476,0.222222222222222,2451
"Lynx canadensis associated microvirus CLP 9366",0.214055080721747,0.25318138651472,0.240645773979107,0.292117758784425,5265,0.493827160493827,-0.0125356125356125,0.506172839506173,-0.0780626780626781,0.950487621905476,0.732769830949285,-0.0253846153846154,-0.15422138836773,2452
"Lynx rufus gammaherpesvirus 1 isolate SP043 glycoprotein B gene",0.337254901960784,0.231372549019608,0.16078431372549,0.270588235294118,255,0.392156862745098,-0.0705882352941176,0.607843137254902,0.0666666666666667,0.694915254237288,1.2463768115942,-0.18,0.109677419354839,2453
"Lysinibacillus phage vB_LspM-01",0.350678777609205,0.15199101530944,0.220656906980868,0.276673300100487,50753,0.372647922290308,0.0686658916714283,0.627352077709692,0.0740054775087187,1.4517759917034,1.26748326449224,0.184264791413314,0.117964824120603,2454
"Lytechinus variegatus variable sea urchin associated circular virus isolate I0021",0.233041070604522,0.243654822335025,0.224273188740194,0.298569450853715,2167,0.467928011075219,-0.0193816335948316,0.531610521458237,-0.0655283802491924,0.920454545454545,0.780525502318393,-0.0414201183431953,-0.123263888888889,2455
